type,model,config,currency,horizon,window,window_rmse,window_da
llm,llama3-8b,baseline_llm,USDTWD,5,20,0.2600642660338984,66.66666666666666
llm,llama3-8b,baseline_llm,USDTWD,5,21,0.33384400437829465,66.66666666666666
llm,llama3-8b,baseline_llm,USDTWD,5,22,0.3996737398953537,50.0
llm,llama3-8b,baseline_llm,USDTWD,5,23,0.25017156281868524,66.66666666666666
llm,llama3-8b,baseline_llm,USDTWD,5,24,0.16404933954763803,80.0
llm,llama3-8b,baseline_llm,USDTWD,5,25,0.11919632317999784,100.0
llm,llama3-8b,baseline_llm,USDTWD,5,26,0.2074942735955173,25.0
llm,llama3-8b,baseline_llm,USDTWD,5,27,0.2979323730442169,0.0
llm,llama3-8b,baseline_llm,USDTWD,5,28,0.4894119028733692,66.66666666666666
llm,llama3-8b,baseline_llm,USDTWD,5,29,0.42670881942844663,75.0
llm,llama3-8b,news_only,USDTWD,5,0,1.674311706732066,33.33333333333333
llm,llama3-8b,news_only,USDTWD,5,1,0.5204538160566509,50.0
llm,llama3-8b,news_only,USDTWD,5,2,0.4181623260292635,66.66666666666666
llm,llama3-8b,news_only,USDTWD,5,3,0.7718751925589563,60.0
llm,llama3-8b,news_only,USDTWD,5,4,0.6374520732634845,66.66666666666666
llm,llama3-8b,news_only,USDTWD,5,5,0.3267001251320743,25.0
llm,llama3-8b,news_only,USDTWD,5,6,0.7168197102567865,0.0
llm,llama3-8b,news_only,USDTWD,5,7,0.46532966127989744,66.66666666666666
llm,llama3-8b,news_only,USDTWD,5,8,0.795925140338075,0.0
llm,llama3-8b,news_only,USDTWD,5,9,0.134279265564181,100.0
llm,llama3-8b,news_only,USDTWD,5,10,0.46826769364007337,60.0
llm,llama3-8b,news_only,USDTWD,5,11,0.3263268110575409,100.0
llm,llama3-8b,news_only,USDTWD,5,12,0.36761866813849886,75.0
llm,llama3-8b,news_only,USDTWD,5,13,0.3500054644485171,66.66666666666666
llm,llama3-8b,news_only,USDTWD,5,14,0.12850353758525712,66.66666666666666
llm,llama3-8b,news_only,USDTWD,5,15,0.28547194340081283,50.0
llm,llama3-8b,news_only,USDTWD,5,16,0.38570799669951417,0.0
llm,llama3-8b,news_only,USDTWD,5,17,0.2059541796121474,60.0
llm,llama3-8b,news_only,USDTWD,5,18,0.7120736172225454,66.66666666666666
llm,llama3-8b,news_only,USDTWD,5,19,0.3965269946940232,50.0
llm,llama3-8b,news_only,USDTWD,5,20,0.28116186180401165,33.33333333333333
llm,llama3-8b,news_only,USDTWD,5,21,0.28196090376306454,66.66666666666666
llm,llama3-8b,news_only,USDTWD,5,22,0.2792325056477429,25.0
llm,llama3-8b,news_only,USDTWD,5,23,0.19756059520882022,66.66666666666666
llm,llama3-8b,news_only,USDTWD,5,24,0.24513717648898584,80.0
llm,llama3-8b,news_only,USDTWD,5,25,0.14308871997277076,66.66666666666666
llm,llama3-8b,news_only,USDTWD,5,26,0.20782602463955108,50.0
llm,llama3-8b,news_only,USDTWD,5,27,0.2513771222783316,33.33333333333333
llm,llama3-8b,news_only,USDTWD,5,28,0.23728003748367787,66.66666666666666
llm,llama3-8b,news_only,USDTWD,5,29,0.5650402296898592,75.0
llm,llama3-8b,prompt_only,USDTWD,5,0,0.49933912748884113,33.33333333333333
llm,llama3-8b,prompt_only,USDTWD,5,1,0.4594005799280466,0.0
llm,llama3-8b,prompt_only,USDTWD,5,2,0.3460971180126202,66.66666666666666
llm,llama3-8b,prompt_only,USDTWD,5,3,0.7131987419373834,60.0
llm,llama3-8b,prompt_only,USDTWD,5,4,0.45654914052574735,100.0
llm,llama3-8b,prompt_only,USDTWD,5,5,0.20961076754729166,50.0
llm,llama3-8b,prompt_only,USDTWD,5,6,0.42844671589489985,0.0
llm,llama3-8b,prompt_only,USDTWD,5,7,0.09272480063561507,100.0
llm,llama3-8b,prompt_only,USDTWD,5,8,0.4106941620606947,0.0
llm,llama3-8b,prompt_only,USDTWD,5,9,0.5107213889222469,33.33333333333333
llm,llama3-8b,prompt_only,USDTWD,5,10,0.36660463955495315,60.0
llm,llama3-8b,prompt_only,USDTWD,5,11,0.3845181580601692,100.0
llm,llama3-8b,prompt_only,USDTWD,5,12,0.4654677940547656,0.0
llm,llama3-8b,prompt_only,USDTWD,5,13,0.27237090200538966,33.33333333333333
llm,llama3-8b,prompt_only,USDTWD,5,14,0.28395460929089467,33.33333333333333
llm,llama3-8b,prompt_only,USDTWD,5,15,0.15294255547345267,75.0
llm,llama3-8b,prompt_only,USDTWD,5,16,0.24946033893696748,50.0
llm,llama3-8b,prompt_only,USDTWD,5,17,0.4562164387807238,60.0
llm,llama3-8b,prompt_only,USDTWD,5,18,0.4902052775855665,33.33333333333333
llm,llama3-8b,prompt_only,USDTWD,5,19,0.3671625836831699,75.0
llm,llama3-8b,prompt_only,USDTWD,5,20,0.5152522385641595,33.33333333333333
llm,llama3-8b,prompt_only,USDTWD,5,21,0.23122543093790832,66.66666666666666
llm,llama3-8b,prompt_only,USDTWD,5,22,0.2395506819261864,75.0
llm,llama3-8b,prompt_only,USDTWD,5,23,0.058186128836490277,100.0
llm,llama3-8b,prompt_only,USDTWD,5,24,0.3276419833780692,60.0
llm,llama3-8b,prompt_only,USDTWD,5,25,0.2559394189726853,66.66666666666666
llm,llama3-8b,prompt_only,USDTWD,5,26,0.1991404546968688,25.0
llm,llama3-8b,prompt_only,USDTWD,5,27,0.21055680438908295,0.0
llm,llama3-8b,prompt_only,USDTWD,5,28,0.10842513120129298,100.0
llm,llama3-8b,prompt_only,USDTWD,5,29,0.2843175805936607,25.0
llm,llama3-8b,full_model,USDTWD,5,0,0.2921231125232299,33.33333333333333
llm,llama3-8b,full_model,USDTWD,5,1,0.5262895582789878,0.0
llm,llama3-8b,full_model,USDTWD,5,2,0.33153984335255204,66.66666666666666
llm,llama3-8b,full_model,USDTWD,5,3,0.4839165440124656,60.0
llm,llama3-8b,full_model,USDTWD,5,4,0.45868265778326217,66.66666666666666
llm,llama3-8b,full_model,USDTWD,5,5,0.2814752028508346,25.0
llm,llama3-8b,full_model,USDTWD,5,6,0.31337852741711436,0.0
llm,llama3-8b,full_model,USDTWD,5,7,0.3335330740772163,66.66666666666666
llm,llama3-8b,full_model,USDTWD,5,8,0.6008925803667724,0.0
llm,llama3-8b,full_model,USDTWD,5,9,0.5887167633592382,33.33333333333333
llm,llama3-8b,full_model,USDTWD,5,10,0.3645889875803722,80.0
llm,llama3-8b,full_model,USDTWD,5,11,0.33744705873242187,100.0
llm,llama3-8b,full_model,USDTWD,5,12,0.17560495037529927,75.0
llm,llama3-8b,full_model,USDTWD,5,13,0.21896451940553294,0.0
llm,llama3-8b,full_model,USDTWD,5,14,0.28065073323651735,66.66666666666666
llm,llama3-8b,full_model,USDTWD,5,15,0.128579277702279,75.0
llm,llama3-8b,full_model,USDTWD,5,16,0.27906268804802076,50.0
llm,llama3-8b,full_model,USDTWD,5,17,0.4830856293387006,60.0
llm,llama3-8b,full_model,USDTWD,5,18,0.36044910670269015,66.66666666666666
llm,llama3-8b,full_model,USDTWD,5,19,0.2964824987919112,50.0
llm,llama3-8b,full_model,USDTWD,5,20,0.5124311421163238,33.33333333333333
llm,llama3-8b,full_model,USDTWD,5,21,0.203644630677701,33.33333333333333
llm,llama3-8b,full_model,USDTWD,5,22,0.23063566389743898,50.0
llm,llama3-8b,full_model,USDTWD,5,23,0.06006601032988845,33.33333333333333
llm,llama3-8b,full_model,USDTWD,5,24,0.3838060475949563,80.0
llm,llama3-8b,full_model,USDTWD,5,25,0.1361629522031929,66.66666666666666
llm,llama3-8b,full_model,USDTWD,5,26,0.21060606129357917,50.0
llm,llama3-8b,full_model,USDTWD,5,27,0.22831223300784778,0.0
llm,llama3-8b,full_model,USDTWD,5,28,0.1515331555642136,33.33333333333333
llm,llama3-8b,full_model,USDTWD,5,29,0.33499744784496294,75.0
llm,llama3-8b,baseline_llm,USDTWD,10,0,2.294079476330334,37.5
llm,llama3-8b,baseline_llm,USDTWD,10,1,0.7665636445673655,42.857142857142854
llm,llama3-8b,baseline_llm,USDTWD,10,2,0.7423906651793336,42.857142857142854
llm,llama3-8b,baseline_llm,USDTWD,10,3,0.8081274023504564,25.0
llm,llama3-8b,baseline_llm,USDTWD,10,4,0.7143357312435611,66.66666666666666
llm,llama3-8b,baseline_llm,USDTWD,10,5,0.33123217760611845,37.5
llm,llama3-8b,baseline_llm,USDTWD,10,6,0.5226395928725248,16.666666666666664
llm,llama3-8b,baseline_llm,USDTWD,10,7,0.43112638116673874,62.5
llm,llama3-8b,baseline_llm,USDTWD,10,8,0.7189137935350116,28.57142857142857
llm,llama3-8b,baseline_llm,USDTWD,10,9,0.5168237447020404,28.57142857142857
llm,llama3-8b,baseline_llm,USDTWD,10,10,0.26766676359180047,87.5
llm,llama3-8b,baseline_llm,USDTWD,10,11,0.5728014775011424,66.66666666666666
llm,llama3-8b,baseline_llm,USDTWD,10,12,0.26050517214600416,100.0
llm,llama3-8b,baseline_llm,USDTWD,10,13,0.21163236813130618,66.66666666666666
llm,llama3-8b,baseline_llm,USDTWD,10,14,0.26640168467543135,37.5
llm,llama3-8b,baseline_llm,USDTWD,10,15,0.34931518367721576,28.57142857142857
llm,llama3-8b,baseline_llm,USDTWD,10,16,0.36113284350258573,33.33333333333333
llm,llama3-8b,baseline_llm,USDTWD,10,17,0.4262440183208998,37.5
llm,llama3-8b,baseline_llm,USDTWD,10,18,0.590863603075128,83.33333333333334
llm,llama3-8b,baseline_llm,USDTWD,10,19,0.45106415883972006,25.0
llm,llama3-8b,baseline_llm,USDTWD,10,20,0.2493255839418194,50.0
llm,llama3-8b,baseline_llm,USDTWD,10,21,0.3832237659833711,71.42857142857143
llm,llama3-8b,baseline_llm,USDTWD,10,22,0.2818023236401344,66.66666666666666
llm,llama3-8b,baseline_llm,USDTWD,10,23,0.2389263425561498,42.857142857142854
llm,llama3-8b,baseline_llm,USDTWD,10,24,0.22496846600397044,87.5
llm,llama3-8b,baseline_llm,USDTWD,10,25,0.3309634656543638,66.66666666666666
llm,llama3-8b,baseline_llm,USDTWD,10,26,0.2544423742605836,62.5
llm,llama3-8b,baseline_llm,USDTWD,10,27,0.2051448279006886,66.66666666666666
llm,llama3-8b,baseline_llm,USDTWD,10,28,0.351517699035197,75.0
llm,llama3-8b,baseline_llm,USDTWD,10,29,0.6741032129791149,42.857142857142854
llm,llama3-8b,news_only,USDTWD,10,0,3.047234218480184,37.5
llm,llama3-8b,news_only,USDTWD,10,1,0.4911395862378289,28.57142857142857
llm,llama3-8b,news_only,USDTWD,10,2,0.7743877381871528,42.857142857142854
llm,llama3-8b,news_only,USDTWD,10,3,1.0828153874270463,50.0
llm,llama3-8b,news_only,USDTWD,10,4,0.8722479503893051,66.66666666666666
llm,llama3-8b,news_only,USDTWD,10,5,0.578927601760261,50.0
llm,llama3-8b,news_only,USDTWD,10,6,0.6884101981171037,33.33333333333333
llm,llama3-8b,news_only,USDTWD,10,7,0.7597617032883505,75.0
llm,llama3-8b,news_only,USDTWD,10,8,0.7784283550072139,0.0
llm,llama3-8b,news_only,USDTWD,10,9,0.9858358932778901,42.857142857142854
llm,llama3-8b,news_only,USDTWD,10,10,0.4472227347957365,50.0
llm,llama3-8b,news_only,USDTWD,10,11,0.4460853085232183,66.66666666666666
llm,llama3-8b,news_only,USDTWD,10,12,0.4751107976414272,37.5
llm,llama3-8b,news_only,USDTWD,10,13,0.43206967160722354,50.0
llm,llama3-8b,news_only,USDTWD,10,14,0.48900720583373347,25.0
llm,llama3-8b,news_only,USDTWD,10,15,0.3298068581853828,42.857142857142854
llm,llama3-8b,news_only,USDTWD,10,16,0.3812246343141491,50.0
llm,llama3-8b,news_only,USDTWD,10,17,0.44209470924601446,62.5
llm,llama3-8b,news_only,USDTWD,10,18,0.590832642901533,50.0
llm,llama3-8b,news_only,USDTWD,10,19,0.5539162666797853,62.5
llm,llama3-8b,news_only,USDTWD,10,20,0.41982360384125206,66.66666666666666
llm,llama3-8b,news_only,USDTWD,10,21,0.395996151562368,57.14285714285714
llm,llama3-8b,news_only,USDTWD,10,22,0.32869302310620485,83.33333333333334
llm,llama3-8b,news_only,USDTWD,10,23,0.192500001732631,71.42857142857143
llm,llama3-8b,news_only,USDTWD,10,24,0.2442135480032813,75.0
llm,llama3-8b,news_only,USDTWD,10,25,0.2660205126935371,50.0
llm,llama3-8b,news_only,USDTWD,10,26,0.3688419412237969,62.5
llm,llama3-8b,news_only,USDTWD,10,27,0.3812624573867663,33.33333333333333
llm,llama3-8b,news_only,USDTWD,10,28,0.37263901716835,87.5
llm,llama3-8b,news_only,USDTWD,10,29,0.46995977657221344,42.857142857142854
llm,llama3-8b,prompt_only,USDTWD,10,0,1.6743216774107292,37.5
llm,llama3-8b,prompt_only,USDTWD,10,1,0.6229069459085915,42.857142857142854
llm,llama3-8b,prompt_only,USDTWD,10,2,0.517778805189423,42.857142857142854
llm,llama3-8b,prompt_only,USDTWD,10,3,0.7445626453297945,62.5
llm,llama3-8b,prompt_only,USDTWD,10,4,0.8474637880450018,66.66666666666666
llm,llama3-8b,prompt_only,USDTWD,10,5,0.2720313548617176,62.5
llm,llama3-8b,prompt_only,USDTWD,10,6,0.6546798023337803,16.666666666666664
llm,llama3-8b,prompt_only,USDTWD,10,7,0.39177753591593584,62.5
llm,llama3-8b,prompt_only,USDTWD,10,8,0.513176536892514,14.285714285714285
llm,llama3-8b,prompt_only,USDTWD,10,9,0.7194123868232902,28.57142857142857
llm,llama3-8b,prompt_only,USDTWD,10,10,0.5106823398488878,75.0
llm,llama3-8b,prompt_only,USDTWD,10,11,0.30667656391876835,66.66666666666666
llm,llama3-8b,prompt_only,USDTWD,10,12,0.21088364853479935,62.5
llm,llama3-8b,prompt_only,USDTWD,10,13,0.3264908262495531,66.66666666666666
llm,llama3-8b,prompt_only,USDTWD,10,14,0.144687473879919,37.5
llm,llama3-8b,prompt_only,USDTWD,10,15,0.1779045601274228,42.857142857142854
llm,llama3-8b,prompt_only,USDTWD,10,16,0.2702606880177302,33.33333333333333
llm,llama3-8b,prompt_only,USDTWD,10,17,0.49403919635177695,50.0
llm,llama3-8b,prompt_only,USDTWD,10,18,0.5002871982563576,50.0
llm,llama3-8b,prompt_only,USDTWD,10,19,0.45483873897434784,37.5
llm,llama3-8b,prompt_only,USDTWD,10,20,0.26847537738930727,33.33333333333333
llm,llama3-8b,prompt_only,USDTWD,10,21,0.21314247059059147,57.14285714285714
llm,llama3-8b,prompt_only,USDTWD,10,22,0.14825484548418721,83.33333333333334
llm,llama3-8b,prompt_only,USDTWD,10,23,0.13719907103355253,57.14285714285714
llm,llama3-8b,prompt_only,USDTWD,10,24,0.21122434143808483,87.5
llm,llama3-8b,prompt_only,USDTWD,10,25,0.3383123958031657,83.33333333333334
llm,llama3-8b,prompt_only,USDTWD,10,26,0.2745771063162899,62.5
llm,llama3-8b,prompt_only,USDTWD,10,27,0.3829288134544339,0.0
llm,llama3-8b,prompt_only,USDTWD,10,28,0.11647155335054288,75.0
llm,llama3-8b,prompt_only,USDTWD,10,29,0.42011967861308586,71.42857142857143
llm,llama3-8b,full_model,USDTWD,10,0,1.6561569983277484,37.5
llm,llama3-8b,full_model,USDTWD,10,1,0.37899347681499584,42.857142857142854
llm,llama3-8b,full_model,USDTWD,10,2,0.6810675800850431,42.857142857142854
llm,llama3-8b,full_model,USDTWD,10,3,0.5667070916354359,50.0
llm,llama3-8b,full_model,USDTWD,10,4,0.6947983625620371,66.66666666666666
llm,llama3-8b,full_model,USDTWD,10,5,0.459200154566059,62.5
llm,llama3-8b,full_model,USDTWD,10,6,0.5400833676140195,16.666666666666664
llm,llama3-8b,full_model,USDTWD,10,7,0.27739979795062997,62.5
llm,llama3-8b,full_model,USDTWD,10,8,0.19716942459064882,71.42857142857143
llm,llama3-8b,full_model,USDTWD,10,9,0.7032058638211431,28.57142857142857
llm,llama3-8b,full_model,USDTWD,10,10,0.5865053550502615,62.5
llm,llama3-8b,full_model,USDTWD,10,11,0.2689970665795107,50.0
llm,llama3-8b,full_model,USDTWD,10,12,0.23947066793761324,100.0
llm,llama3-8b,full_model,USDTWD,10,13,0.353072707982999,66.66666666666666
llm,llama3-8b,full_model,USDTWD,10,14,0.43584569471519036,37.5
llm,llama3-8b,full_model,USDTWD,10,15,0.2746766669067664,28.57142857142857
llm,llama3-8b,full_model,USDTWD,10,16,0.2201798755760039,33.33333333333333
llm,llama3-8b,full_model,USDTWD,10,17,0.3662493311850978,62.5
llm,llama3-8b,full_model,USDTWD,10,18,0.544819980484926,50.0
llm,llama3-8b,full_model,USDTWD,10,19,0.44674068458228183,25.0
llm,llama3-8b,full_model,USDTWD,10,20,0.2687948760012144,50.0
llm,llama3-8b,full_model,USDTWD,10,21,0.2110093111567995,71.42857142857143
llm,llama3-8b,full_model,USDTWD,10,22,0.3372913445121769,83.33333333333334
llm,llama3-8b,full_model,USDTWD,10,23,0.18331220406798496,42.857142857142854
llm,llama3-8b,full_model,USDTWD,10,24,0.1813377530989532,87.5
llm,llama3-8b,full_model,USDTWD,10,25,0.35709583410441137,50.0
llm,llama3-8b,full_model,USDTWD,10,26,0.1654036851179961,50.0
llm,llama3-8b,full_model,USDTWD,10,27,0.4401771137577418,0.0
llm,llama3-8b,full_model,USDTWD,10,28,0.11647155335054288,75.0
llm,llama3-8b,full_model,USDTWD,10,29,0.18577222430869259,57.14285714285714
llm,llama3-8b,baseline_llm,USDAUD,1,0,0.02244470572471613,0.0
llm,llama3-8b,baseline_llm,USDAUD,1,1,0.027759822034836068,0.0
llm,llama3-8b,baseline_llm,USDAUD,1,2,0.010452980923652877,100.0
llm,llama3-8b,baseline_llm,USDAUD,1,3,0.014298346757888769,100.0
llm,llama3-8b,baseline_llm,USDAUD,1,4,0.0028407518267630216,100.0
llm,llama3-8b,baseline_llm,USDAUD,1,5,0.027737193775176916,0.0
llm,llama3-8b,baseline_llm,USDAUD,1,6,0.03344711997509009,0.0
llm,llama3-8b,baseline_llm,USDAUD,1,7,0.03129102208614354,100.0
llm,llama3-8b,baseline_llm,USDAUD,1,8,0.01554762954711908,0.0
llm,llama3-8b,baseline_llm,USDAUD,1,9,0.0029278549075126836,100.0
llm,llama3-8b,baseline_llm,USDAUD,1,10,0.05350588976144777,0.0
llm,llama3-8b,baseline_llm,USDAUD,1,11,0.013216605246066937,100.0
llm,llama3-8b,baseline_llm,USDAUD,1,12,0.024215593242645328,0.0
llm,llama3-8b,baseline_llm,USDAUD,1,13,0.029490008258819644,0.0
llm,llama3-8b,baseline_llm,USDAUD,1,14,0.02718727831840506,0.0
llm,llama3-8b,baseline_llm,USDAUD,1,15,0.021081356096267267,0.0
llm,llama3-8b,baseline_llm,USDAUD,1,16,0.012386657929420286,0.0
llm,llama3-8b,baseline_llm,USDAUD,1,17,0.03538381774425514,0.0
llm,llama3-8b,baseline_llm,USDAUD,1,18,0.0005850591182707809,100.0
llm,llama3-8b,baseline_llm,USDAUD,1,19,0.02290827577114074,0.0
llm,llama3-8b,baseline_llm,USDAUD,1,20,0.028785764312744266,0.0
llm,llama3-8b,baseline_llm,USDAUD,1,21,0.009069609737396345,100.0
llm,llama3-8b,baseline_llm,USDAUD,1,22,0.016773056602477743,0.0
llm,llama3-8b,baseline_llm,USDAUD,1,23,0.017115226316452015,0.0
llm,llama3-8b,baseline_llm,USDAUD,1,24,0.05931947000026705,0.0
llm,llama3-8b,baseline_llm,USDAUD,1,25,0.0033006709218024177,100.0
llm,llama3-8b,baseline_llm,USDAUD,1,26,0.04856254801750204,100.0
llm,llama3-8b,baseline_llm,USDAUD,1,27,0.0012444356679917057,0.0
llm,llama3-8b,baseline_llm,USDAUD,1,28,0.02892063331603989,0.0
llm,llama3-8b,baseline_llm,USDAUD,1,29,0.028321496820449488,0.0
llm,llama3-8b,news_only,USDAUD,1,0,0.020915327429771313,0.0
llm,llama3-8b,news_only,USDAUD,1,1,0.026941465520859076,0.0
llm,llama3-8b,news_only,USDAUD,1,2,0.005738198781013448,100.0
llm,llama3-8b,news_only,USDAUD,1,3,0.02822140192985545,100.0
llm,llama3-8b,news_only,USDAUD,1,4,0.028880202889442153,100.0
llm,llama3-8b,news_only,USDAUD,1,5,0.022679985511302903,0.0
llm,llama3-8b,news_only,USDAUD,1,6,0.014917110657691968,0.0
llm,llama3-8b,news_only,USDAUD,1,7,0.029835762763023466,0.0
llm,llama3-8b,news_only,USDAUD,1,8,0.03603802552223212,0.0
llm,llama3-8b,news_only,USDAUD,1,9,0.04163511481285087,0.0
llm,llama3-8b,news_only,USDAUD,1,10,0.0344393951058386,0.0
llm,llama3-8b,news_only,USDAUD,1,11,0.0651628959417343,100.0
llm,llama3-8b,news_only,USDAUD,1,12,0.02255691130161286,100.0
llm,llama3-8b,news_only,USDAUD,1,13,0.028882968330383285,0.0
llm,llama3-8b,news_only,USDAUD,1,14,0.020246232080459725,0.0
llm,llama3-8b,news_only,USDAUD,1,15,0.006311309957503841,0.0
llm,llama3-8b,news_only,USDAUD,1,16,0.0036820910215376035,100.0
llm,llama3-8b,news_only,USDAUD,1,17,0.012449737954139728,0.0
llm,llama3-8b,news_only,USDAUD,1,18,0.014341707956790684,0.0
llm,llama3-8b,news_only,USDAUD,1,19,0.035430990362167236,0.0
llm,llama3-8b,news_only,USDAUD,1,20,0.018833931732177733,0.0
llm,llama3-8b,news_only,USDAUD,1,21,0.04066617875099188,0.0
llm,llama3-8b,news_only,USDAUD,1,22,0.03206750736236552,0.0
llm,llama3-8b,news_only,USDAUD,1,23,0.0348375014781952,0.0
llm,llama3-8b,news_only,USDAUD,1,24,0.058858117890358,0.0
llm,llama3-8b,news_only,USDAUD,1,25,0.01789756315946578,100.0
llm,llama3-8b,news_only,USDAUD,1,26,0.03792721419334444,100.0
llm,llama3-8b,news_only,USDAUD,1,27,0.021781288266181864,0.0
llm,llama3-8b,news_only,USDAUD,1,28,0.028625745773315225,0.0
llm,llama3-8b,news_only,USDAUD,1,29,0.021386003983020485,0.0
llm,llama3-8b,prompt_only,USDAUD,1,0,0.021236941576004087,100.0
llm,llama3-8b,prompt_only,USDAUD,1,1,0.017968770885467666,0.0
llm,llama3-8b,prompt_only,USDAUD,1,2,0.010057522940635888,100.0
llm,llama3-8b,prompt_only,USDAUD,1,3,0.000944169878959622,100.0
llm,llama3-8b,prompt_only,USDAUD,1,4,0.017736773133277595,100.0
llm,llama3-8b,prompt_only,USDAUD,1,5,0.00377870362997057,100.0
llm,llama3-8b,prompt_only,USDAUD,1,6,0.0031679806947708666,0.0
llm,llama3-8b,prompt_only,USDAUD,1,7,0.023718140745162986,0.0
llm,llama3-8b,prompt_only,USDAUD,1,8,0.03972722225189207,0.0
llm,llama3-8b,prompt_only,USDAUD,1,9,0.001368891608715117,100.0
llm,llama3-8b,prompt_only,USDAUD,1,10,0.017601274228095765,0.0
llm,llama3-8b,prompt_only,USDAUD,1,11,0.022611805331707036,0.0
llm,llama3-8b,prompt_only,USDAUD,1,12,0.0022380614995956005,100.0
llm,llama3-8b,prompt_only,USDAUD,1,13,0.023613861751556442,0.0
llm,llama3-8b,prompt_only,USDAUD,1,14,0.02900070481300343,0.0
llm,llama3-8b,prompt_only,USDAUD,1,15,0.013048581171035911,0.0
llm,llama3-8b,prompt_only,USDAUD,1,16,0.0050221805095671535,100.0
llm,llama3-8b,prompt_only,USDAUD,1,17,0.009972876298427469,0.0
llm,llama3-8b,prompt_only,USDAUD,1,18,0.0004319241404533436,100.0
llm,llama3-8b,prompt_only,USDAUD,1,19,0.035430990362167236,0.0
llm,llama3-8b,prompt_only,USDAUD,1,20,0.013425895309447933,0.0
llm,llama3-8b,prompt_only,USDAUD,1,21,0.010600939130783082,0.0
llm,llama3-8b,prompt_only,USDAUD,1,22,0.005745127773284953,0.0
llm,llama3-8b,prompt_only,USDAUD,1,23,0.005823502588272023,100.0
llm,llama3-8b,prompt_only,USDAUD,1,24,0.06181077139377589,0.0
llm,llama3-8b,prompt_only,USDAUD,1,25,0.04550472891330726,0.0
llm,llama3-8b,prompt_only,USDAUD,1,26,0.06680944428443936,100.0
llm,llama3-8b,prompt_only,USDAUD,1,27,0.006105823040008618,0.0
llm,llama3-8b,prompt_only,USDAUD,1,28,0.029032818794250348,0.0
llm,llama3-8b,prompt_only,USDAUD,1,29,0.021418826949596292,0.0
llm,llama3-8b,full_model,USDAUD,1,0,0.0003918408155441089,100.0
llm,llama3-8b,full_model,USDAUD,1,1,0.021709829235077027,0.0
llm,llama3-8b,full_model,USDAUD,1,2,0.00996995724439631,100.0
llm,llama3-8b,full_model,USDAUD,1,3,0.003740351319313051,100.0
llm,llama3-8b,full_model,USDAUD,1,4,0.012431863009929378,100.0
llm,llama3-8b,full_model,USDAUD,1,5,0.009137875378131932,100.0
llm,llama3-8b,full_model,USDAUD,1,6,0.019827686715126136,0.0
llm,llama3-8b,full_model,USDAUD,1,7,0.014441813969612083,100.0
llm,llama3-8b,full_model,USDAUD,1,8,0.03877652845382684,0.0
llm,llama3-8b,full_model,USDAUD,1,9,0.002831918704509828,100.0
llm,llama3-8b,full_model,USDAUD,1,10,0.03282165954112992,0.0
llm,llama3-8b,full_model,USDAUD,1,11,0.034533405995369026,100.0
llm,llama3-8b,full_model,USDAUD,1,12,0.009241996431350818,100.0
llm,llama3-8b,full_model,USDAUD,1,13,0.02886909313201902,0.0
