currency,horizon,model,rmse,mae,mape,da,type,config,news,prompt,n_windows
USDSGD,1,mistral-7b,0.008230281227004836,0.006505965838432341,0.5080517742685714,47.61904761904762,llm,baseline_llm,False,tsfl_zero,30.0
USDSGD,1,mistral-7b,0.00911643485219559,0.006736935553948106,0.5269145372824922,47.61904761904762,llm,news_only,True,tsfl_zero,30.0
USDSGD,1,mistral-7b,0.00841534157920559,0.00644722106893858,0.5037270174266492,52.38095238095238,llm,prompt_only,False,tsfl_few,30.0
USDSGD,1,mistral-7b,0.008679361652809327,0.006972940351565719,0.544705884732572,52.38095238095238,llm,full_model,True,tsfl_few,30.0
USDSGD,5,mistral-7b,0.011031987919355911,0.00889802292855582,0.6934896941380327,54.777777777777786,llm,baseline_llm,False,tsfl_zero,30.0
USDSGD,5,mistral-7b,0.00982390629429566,0.008011866676807438,0.6242263861294329,56.222222222222214,llm,news_only,True,tsfl_zero,30.0
USDSGD,5,mistral-7b,0.00961385851360283,0.007340290091832502,0.5716824075361574,58.111111111111114,llm,prompt_only,False,tsfl_few,30.0
USDSGD,5,mistral-7b,0.010345573460939035,0.008020033257563937,0.624817883737927,52.77777777777778,llm,full_model,True,tsfl_few,30.0
USDSGD,10,mistral-7b,0.013469006595073,0.010608041318019257,0.8267370599267819,54.84126984126984,llm,baseline_llm,False,tsfl_zero,30.0
USDSGD,10,mistral-7b,0.012772536958034814,0.010258009386936846,0.7990555554390842,48.78968253968254,llm,news_only,True,tsfl_zero,30.0
USDSGD,10,mistral-7b,0.010204123302905396,0.007961544999917356,0.6201005908701305,57.44047619047619,llm,prompt_only,False,tsfl_few,30.0
USDSGD,10,mistral-7b,0.01127842559554189,0.00910952959887188,0.7097907899516851,54.54365079365079,llm,full_model,True,tsfl_few,30.0
USDTWD,1,mistral-7b,0.25809312159547926,0.2155131553014125,0.707977884661022,55.0,llm,baseline_llm,False,tsfl_zero,30.0
USDTWD,1,mistral-7b,0.2583754506634294,0.16486136300404935,0.546678792664219,45.0,llm,news_only,True,tsfl_zero,30.0
USDTWD,1,mistral-7b,0.2537057653932401,0.18514696983337467,0.6115385528960596,55.0,llm,prompt_only,False,tsfl_few,30.0
USDTWD,1,mistral-7b,0.2569823831428213,0.16357770206451352,0.5416927226284601,55.0,llm,full_model,True,tsfl_few,30.0
USDTWD,5,mistral-7b,0.38942538121694964,0.27166806211725886,0.8953966372468307,54.11111111111111,llm,baseline_llm,False,tsfl_zero,30.0
USDTWD,5,mistral-7b,0.4794650808598137,0.29564577095794686,0.9755957934864915,59.16666666666666,llm,news_only,True,tsfl_zero,30.0
USDTWD,5,mistral-7b,0.46723100869501333,0.3029530817197168,0.9969685625720697,59.38888888888889,llm,prompt_only,False,tsfl_few,30.0
USDTWD,5,mistral-7b,0.41725377681919906,0.2931287944755553,0.9655082304016418,50.77777777777778,llm,full_model,True,tsfl_few,30.0
USDTWD,10,mistral-7b,0.5084735731337576,0.4063069506378172,1.335844073348382,48.253968253968246,llm,baseline_llm,False,tsfl_zero,30.0
USDTWD,10,mistral-7b,0.5909456469466119,0.40161577905400575,1.3291728349395637,55.05952380952381,llm,news_only,True,tsfl_zero,30.0
USDTWD,10,mistral-7b,0.5001329258254077,0.3348819587739309,1.0992267543648908,54.18650793650794,llm,prompt_only,False,tsfl_few,30.0
USDTWD,10,mistral-7b,0.5411890412963897,0.3759544290211995,1.238168472671641,52.63888888888889,llm,full_model,True,tsfl_few,30.0
USDAUD,1,mistral-7b,0.02707262727652469,0.021528823939959172,1.4568923580594795,38.095238095238095,llm,baseline_llm,False,tsfl_zero,30.0
USDAUD,1,mistral-7b,0.02691082688124325,0.02080056111971532,1.4107118466913284,28.571428571428573,llm,news_only,True,tsfl_zero,30.0
USDAUD,1,mistral-7b,0.02499825177956977,0.01935242203911142,1.3098835241579772,33.333333333333336,llm,prompt_only,False,tsfl_few,30.0
USDAUD,1,mistral-7b,0.02717010647224149,0.02187233426690099,1.480505360696682,38.095238095238095,llm,full_model,True,tsfl_few,30.0
USDAUD,5,mistral-7b,0.0288316714738431,0.022724030292908322,1.5264758967627452,37.888888888888886,llm,baseline_llm,False,tsfl_zero,30.0
USDAUD,5,mistral-7b,0.028515879614145426,0.021214968179782207,1.4298740197645141,42.05555555555555,llm,news_only,True,tsfl_zero,30.0
USDAUD,5,mistral-7b,0.02647447029585749,0.020648324325084674,1.3910246441203316,47.05555555555555,llm,prompt_only,False,tsfl_few,30.0
USDAUD,5,mistral-7b,0.025384678800596996,0.01964582470464705,1.3238645935868698,43.55555555555555,llm,full_model,True,tsfl_few,30.0
USDAUD,10,mistral-7b,0.03646908216810747,0.02803935817666846,1.8944293392516247,52.420634920634924,llm,baseline_llm,False,tsfl_zero,30.0
USDAUD,10,mistral-7b,0.034023373246605,0.026803387755672113,1.8035165486031,46.507936507936506,llm,news_only,True,tsfl_zero,30.0
USDAUD,10,mistral-7b,0.02992352873334098,0.021445255950490627,1.4487784483324646,53.45238095238095,llm,prompt_only,False,tsfl_few,30.0
USDAUD,10,mistral-7b,0.03164460428400248,0.02311174021732807,1.562279344963402,52.12301587301588,llm,full_model,True,tsfl_few,30.0
